#exposure,usb_transfer_done,sent_to_basalt,flushed,cam_index,source_sequence
645965544441,645970375621,645971392219,645992204881,1,2413
645998691809,646003559066,646003630971,646025583153,0,2416
645998691809,646003559066,646004495044,646025583153,1,2416
646031846838,646036881994,646036989075,646058940706,0,2419
646031846838,646036881994,646037763229,646058940706,1,2419
646064967222,646070081561,646070134340,646092247202,0,2422
646064967222,646070081561,646070793878,646092247202,1,2422
646098622735,646103434785,646103505648,646122053318,0,2425
646098622735,646103434785,646104503071,646122053318,1,2425
646131785339,646136794612,646136886355,646158964011,0,2428
646131785339,646136794612,646137780804,646158964011,1,2428
646164922844,646169981054,646170068979,646192210666,0,2431
646164922844,646169981054,646170806704,646192210666,1,2431
646198567660,646203241414,646203338336,646225502636,0,2434
646198567660,646203241414,646204138579,646225502636,1,2434
646231714217,646236612272,646236708593,646255376108,0,2437
646231714217,646236612272,646237342523,646255376108,1,2437
646264850341,646269887150,646269946120,646292245293,0,2440
646264850341,646269887150,646270903979,646292245293,1,2440
646297985745,646303140467,646303214566,646325527695,0,2443
646297985745,646303140467,646304144061,646325527695,1,2443
646331624647,646336383625,646336453015,646358823903,0,2446
646331624647,646336383625,646337200048,646358823903,1,2446
646364773530,646369811570,646369872234,646392339532,0,2449
646364773530,646369811570,646370559995,646392339532,1,2449
646397927924,646403020404,646403207625,646425619359,0,2452
646397927924,646403020404,646404122533,646425619359,1,2452
646431562199,646436243444,646436302966,646458930495,0,2455
646431562199,646436243444,646437056701,646458930495,1,2455
646464713244,646469642575,646469702066,646492364802,0,2458
646464713244,646469642575,646470493672,646492364802,1,2458
646497859805,646503030254,646503091419,646521993134,0,2461
646497859805,646503030254,646503806712,646521993134,1,2461
646531015832,646536151293,646536220393,646558967326,0,2464
646531015832,646536151293,646537024833,646558967326,1,2464
646564660513,646569668305,646569758985,646592179766,0,2467
646564660513,646569668305,646570609422,646592179766,1,2467
646597802762,646602712500,646602786549,646625472528,0,2470
646597802762,646602712500,646603522320,646625472528,1,2470
646630947960,646636093366,646636236395,646658814722,0,2473
646630947960,646636093366,646636914889,646658814722,1,2473
646664598851,646669297130,646669369737,646691806918,0,2476
646664598851,646669297130,646669966417,646691806918,1,2476
646697765183,646702559384,646702683587,646725183717,0,2479
646697765183,646702559384,646703483569,646725183717,1,2479
646730887816,646735824634,646735872113,646758687705,0,2482
646730887816,646735824634,646736670442,646758687705,1,2482
646764027492,646769316619,646769441543,646788644123,0,2485
646764027492,646769316619,646770180200,646788644123,1,2485
646797667921,646802540651,646802615371,646825558623,0,2488
646797667921,646802540651,646803417397,646825558623,1,2488
646830822931,646835830307,646835890169,646858888113,0,2491
646830822931,646835830307,646836656608,646858888113,1,2491
646863963025,646869126935,646869185795,646892283878,0,2494
646863963025,646869126935,646870105081,646892283878,1,2494
646897608830,646902657352,646902808666,646936299229,0,2497
646897608830,646902657352,646903684050,646936299229,1,2497
646930753370,646935531728,646935610867,646958754314,0,2500
646930753370,646935531728,646936357949,646958754314,1,2500
646963904989,646969153757,646969258564,646992220180,0,2503
646963904989,646969153757,646970265825,646992220180,1,2503
646997046495,647002174899,647002242415,647025574227,0,2506
646997046495,647002174899,647003226042,647025574227,1,2506
647030688454,647035611219,647035737116,647058847772,0,2509
647030688454,647035611219,647036763112,647058847772,1,2509
647063826734,647068861080,647068928356,647092111589,0,2512
647063826734,647068861080,647069704814,647092111589,1,2512
647096970029,647102035629,647102157178,647125529375,0,2515
647096970029,647102035629,647103086432,647125529375,1,2515
647130599549,647135408902,647135495544,647158757775,0,2518
647130599549,647135408902,647136301808,647158757775,1,2518
647163767669,647168652911,647168769330,647192226006,0,2521
647163767669,647168652911,647169792541,647192226006,1,2521
647196870542,647201950101,647202037234,647225457141,0,2524
647196870542,647201950101,647202862814,647225457141,1,2524
647230007306,647235290572,647235386592,647258925271,0,2527
647230007306,647235290572,647236287714,647258925271,1,2527
647263661734,647268470210,647268538388,647292116722,0,2530
647263661734,647268470210,647269333912,647292116722,1,2530
647296835914,647301724690,647301839796,647321954487,0,2533
647296835914,647301724690,647302706373,647321954487,1,2533
647329991176,647335055562,647335117038,647358838911,0,2536
647329991176,647335055562,647335897864,647358838911,1,2536
647363641202,647368340279,647368442510,647388638705,0,2539
647363641202,647368340279,647369149728,647388638705,1,2539
647396771195,647401658117,647401728749,647425495297,0,2542
647396771195,647401658117,647402399268,647425495297,1,2542
647429926232,647434935359,647435063640,647455291193,0,2545
647429926232,647434935359,647435820280,647455291193,1,2545
647463562879,647468226858,647468289736,647488626084,0,2548
647463562879,647468226858,647469080901,647488626084,1,2548
647496702812,647501473362,647501537122,647525682170,0,2551
647496702812,647501473362,647502304392,647525682170,1,2551
647529847762,647534809815,647534925472,647555316854,0,2554
647529847762,647534809815,647535595049,647555316854,1,2554
647562990443,647568080535,647568141179,647592393068,0,2557
647562990443,647568080535,647568921824,647592393068,1,2557
647596634705,647601654614,647601753891,647621952530,0,2560
647596634705,647601654614,647602568280,647621952530,1,2560
647629779699,647634613118,647634670866,647658997766,0,2563
647629779699,647634613118,647635464677,647658997766,1,2563
647662922230,647667912532,647668062884,647692208804,0,2566
647662922230,647667912532,647668824554,647692208804,1,2566
647696560535,647701214310,647701276907,647725583609,0,2569
647696560535,647701214310,647701949099,647725583609,1,2569
647729695654,647734548669,647734611998,647755303673,0,2572
647729695654,647734548669,647735370241,647755303673,1,2572
647762841256,647767941588,647768029804,647792270532,0,2575
647762841256,647767941588,647768897723,647792270532,1,2575
647795987268,647801215214,647801315312,647821945862,0,2578
647795987268,647801215214,647802013763,647821945862,1,2578
647829628064,647834356741,647834422645,647855292414,0,2581
647829628064,647834356741,647835128961,647855292414,1,2581
647862784267,647867820573,647867925510,647892343110,0,2584
647862784267,647867820573,647868616187,647892343110,1,2584
647895934407,647901050947,647901146767,647921965621,0,2587
647895934407,647901050947,647901745702,647921965621,1,2587
647929581255,647934241376,647934313372,647958965161,0,2590
647929581255,647934241376,647935041248,647958965161,1,2590
647962724634,647967553875,647967671465,647988623018,0,2593
647962724634,647967553875,647968364627,647988623018,1,2593
647995866092,648000866603,648000933148,648025740750,0,2596
647995866092,648000866603,648001728562,648025740750,1,2596
648029010099,648034016406,648034107177,648055278272,0,2599
648029010099,648034016406,648034841215,648055278272,1,2599
648062649256,648067407302,648067474017,648092563307,0,2602
648062649256,648067407302,648068265022,648092563307,1,2602
648095789973,648100760596,648100892384,648125806616,0,2605
648095789973,648100760596,648101715389,648125806616,1,2605
648128933285,648133984178,648134074818,648155297229,0,2608
648128933285,648133984178,648134764452,648155297229,1,2608
648162592445,648167289633,648167360576,648192591502,0,2611
648162592445,648167289633,648168163303,648192591502,1,2611
648195733843,648200580851,648200680308,648221940019,0,2614
648195733843,648200580851,648201479999,648221940019,1,2614
648228890524,648233916533,648234029685,648259127863,0,2617
648228890524,648233916533,648234843433,648259127863,1,2617
648262023092,648267147358,648267226446,648288604820,0,2620
648262023092,648267147358,648267969732,648288604820,1,2620
648295667140,648300402739,648300470255,648326014721,0,2623
648295667140,648300402739,648301138891,648326014721,1,2623
648328810527,648333716048,648333872091,648359114780,0,2626
648328810527,648333716048,648334630455,648359114780,1,2626
648361960098,648367088860,648367161617,648388608559,0,2629
648361960098,648367088860,648367931091,648388608559,1,2629
648395613469,648400304276,648400373005,648425869049,0,2632
648395613469,648400304276,648401119847,648425869049,1,2632
648428754158,648433485778,648433558204,648455311943,0,2635
648428754158,648433485778,648434171546,648455311943,1,2635
648461904629,648466867617,648466938249,648488602891,0,2638
648461904629,648466867617,648467716420,648488602891,1,2638
648495048707,648500233134,648500304058,648525937540,0,2641
648495048707,648500233134,648501228092,648525937540,1,2641
648528686955,648533532558,648533609493,648555290254,0,2644
648528686955,648533532558,648534447456,648555290254,1,2644
648561816650,648566807486,648566873770,648588603424,0,2647
648561816650,648566807486,648567614140,648588603424,1,2647
648594970098,648600174236,648600276969,648621927093,0,2650
648594970098,648600174236,648601076931,648621927093,1,2650
648628605780,648633475092,648633545434,648659059462,0,2653
648628605780,648633475092,648634486100,648659059462,1,2653
648661749009,648666727889,648666791809,648688596052,0,2656
648661749009,648666727889,648667660780,648688596052,1,2656
648694892216,648699954475,648700035367,648721929139,0,2659
648694892216,648699954475,648700824168,648721929139,1,2659
648728042561,648733192444,648733279908,648759078701,0,2662
648728042561,648733192444,648734419557,648759078701,1,2662
648761681783,648766498791,648766572719,648781198807,0,2665
648761681783,648766498791,648767367932,648781198807,1,2665
648794832301,648799750364,648799824854,648825757789,0,2668
648794832301,648799750364,648800620458,648825757789,1,2668
648827988131,648833094672,648833168411,648855282817,0,2671
648827988131,648833094672,648833924370,648855282817,1,2671
648861628971,648866339323,648866401771,648892267068,0,2674
648861628971,648866339323,648867174591,648892267068,1,2674
648894762505,648899609642,648899673672,648921955342,0,2677
648894762505,648899609642,648900466761,648921955342,1,2677
648927931952,648933181167,648933248824,648955283360,0,2680
648927931952,648933181167,648933966251,648955283360,1,2680
648961564285,648966317815,648966397294,648988600587,0,2683
648961564285,648966317815,648967283598,648988600587,1,2683
648994695002,648999570320,648999643628,649025745961,0,2686
648994695002,648999570320,649000432730,649025745961,1,2686
649027841766,649032792559,649032883380,649055271540,0,2689
649027841766,649032792559,649033574357,649055271540,1,2689
649060993243,649066150693,649066221496,649092466957,0,2692
649060993243,649066150693,649067015317,649092466957,1,2692
649094646246,649099450528,649099526701,649125609426,0,2695
649094646246,649099450528,649100364704,649125609426,1,2695
649127803230,649132741626,649132827367,649155250452,0,2698
649127803230,649132741626,649133647336,649155250452,1,2698
649160925673,649166015602,649166101423,649192381509,0,2701
649160925673,649166015602,649166805835,649192381509,1,2701
649194569796,649199259461,649199342427,649221933908,0,2704
649194569796,649199259461,649200337996,649221933908,1,2704
649227718972,649232483062,649232547043,649259139225,0,2707
649227718972,649232483062,649233333800,649259139225,1,2707
649260852212,649265804718,649265864741,649288581126,0,2710
649260852212,649265804718,649266655465,649288581126,1,2710
649293982677,649299108359,649299160808,649325718926,0,2713
649293982677,649299108359,649299866423,649325718926,1,2713
649327629551,649332373268,649332426619,649355245317,0,2716
649327629551,649332373268,649333119750,649355245317,1,2716
649360767997,649365761930,649365815380,649392284882,0,2719
649360767997,649365761930,649366784620,649392284882,1,2719
649393910983,649398935717,649398984559,649421904267,0,2722
649393910983,649398935717,649399776255,649421904267,1,2722
649427575661,649432276539,649432342052,649455266368,0,2725
649427575661,649432276539,649433097921,649455266368,1,2725
649460710151,649465682803,649465737796,649492439965,0,2728
649460710151,649465682803,649466418024,649492439965,1,2728
649493840033,649498933365,649498991975,649521957829,0,2731
649493840033,649498933365,649499979088,649521957829,1,2731
649526988545,649532107674,649532167877,649559112290,0,2734
649526988545,649532107674,649532950837,649559112290,1,2734
649560633490,649565427496,649565479323,649588588547,0,2737
649560633490,649565427496,649566247495,649588588547,1,2737
649593777056,649598664112,649598715428,649625652878,0,2740
649593777056,649598664112,649599476437,649625652878,1,2740
649626920799,649631951994,649632019370,649655262976,0,2743
649626920799,649631951994,649632738420,649655262976,1,2743
649660576083,649665336277,649665400527,649681281261,0,2746
649660576083,649665336277,649666193556,649681281261,1,2746
649693718514,649698541243,649698584504,649721918229,0,2749
649693718514,649698541243,649699376211,649721918229,1,2749
649726869456,649731833734,649731900359,649759013980,0,2752
649726869456,649731833734,649732648493,649759013980,1,2752
649760517854,649765279843,649765359853,649788564716,0,2755
649760517854,649765279843,649766127514,649788564716,1,2755
649793660372,649798402274,649798508263,649825312023,0,2758
649793660372,649798402274,649799265074,649825312023,1,2758
649826808111,649831683253,649831752093,649855224528,0,2761
649826808111,649831683253,649832547887,649855224528,1,2761
649859967476,649865026790,649865086141,649892442107,0,2764
649859967476,649865026790,649865837762,649892442107,1,2764
649893618863,649898326895,649898381678,649921915388,0,2767
649893618863,649898326895,649899115245,649921915388,1,2767
649926765530,649931818369,649932027342,649955281557,0,2770
649926765530,649931818369,649932825129,649955281557,1,2770
649959900626,649964910594,649964992658,649991890965,0,2773
649959900626,649964910594,649965790716,649991890965,1,2773
649993044865,649998260913,649998318832,650021938854,0,2776
649993044865,649998260913,649999190268,650021938854,1,2776
650026686959,650031459748,650031536532,650047884603,0,2779
650026686959,650031459748,650032234182,650047884603,1,2779
650059836650,650064859280,650064915455,650088560164,0,2782
650059836650,650064859280,650065838758,650088560164,1,2782
650092981699,650098174583,650098242300,650121883342,0,2785
650092981699,650098174583,650099206581,650121883342,1,2785
650126620011,650131469048,650131542546,650147859287,0,2788
650126620011,650131469048,650132421305,650147859287,1,2788
650159764324,650164746029,650164817633,650181163510,0,2791
650159764324,650164746029,650165514211,650181163510,1,2791
650192909481,650198046535,650198102259,650221879327,0,2794
650192909481,650198046535,650198808225,650221879327,1,2794
650226572937,650231192440,650231280335,650255239114,0,2797
650226572937,650231192440,650232040583,650255239114,1,2797
650259712895,650264585880,650264647015,650292370461,0,2800
650259712895,650264585880,650265590837,650292370461,1,2800
650292858976,650297801447,650297884393,650325554378,0,2803
650292858976,650297801447,650298626215,650325554378,1,2803
650326004188,650331127971,650331188124,650355217986,0,2806
650326004188,650331127971,650331871237,650355217986,1,2806
650359659254,650364395585,650364453544,650392204502,0,2809
650359659254,650364395585,650365135745,650392204502,1,2809
650392794114,650397678238,650397771332,650421901152,0,2812
650392794114,650397678238,650398553911,650421901152,1,2812
650425931174,650430903552,650430977451,650455243897,0,2815
650425931174,650430903552,650431726617,650455243897,1,2815
650459573675,650464390758,650464523848,650488593364,0,2818
650459573675,650464390758,650465190630,650488593364,1,2818
650492728650,650497622435,650497698949,650514600298,0,2821
650492728650,650497622435,650498401347,650514600298,1,2821
650525869131,650530814848,650530934813,650555216928,0,2824
650525869131,650530814848,650531729445,650555216928,1,2824
650559017019,650564344594,650564436627,650588556728,0,2827
650559017019,650564344594,650565308353,650588556728,1,2827
650592662952,650597444673,650597510938,650625692884,0,2830
650592662952,650597444673,650598339243,650625692884,1,2830
650625804305,650630874442,650630981312,650655207543,0,2833
650625804305,650630874442,650631668673,650655207543,1,2833
650658933041,650664152666,650664299491,650692290609,0,2836
650658933041,650664152666,650665280803,650692290609,1,2836
650692587185,650697561204,650697676050,650721879728,0,2839
650692587185,650697561204,650698435876,650721879728,1,2839
650725714606,650730554954,650730629594,650758943819,0,2842
650725714606,650730554954,650731424376,650758943819,1,2842
650758851271,650764033434,650764131818,650788538367,0,2845
650758851271,650764033434,650765125584,650788538367,1,2845
650791985973,650797286641,650797380607,650825640410,0,2848
650791985973,650797286641,650798048110,650825640410,1,2848
650825632545,650830586756,650830683117,650858904357,0,2851
650825632545,650830586756,650831643269,650858904357,1,2851
650858784678,650863716150,650863795409,650881092581,0,2854
650858784678,650863716150,650864595110,650881092581,1,2854
650891934299,650897100363,650897171286,650925553659,0,2857
650891934299,650897100363,650897917227,650925553659,1,2857
650925569538,650930421137,650930557914,650955213069,0,2860
650925569538,650930421137,650931201862,650955213069,1,2860
650958729117,650963731080,650963824926,650992338636,0,2863
650958729117,650963731080,650964437066,650992338636,1,2863
650991852550,650997076040,650997160087,651021887769,0,2866
650991852550,650997076040,650998079854,651021887769,1,2866
651024995646,651030358481,651030469940,651059077446,0,2869
651024995646,651030358481,651031270924,651059077446,1,2869
651058645874,651063500089,651063595307,651088528205,0,2872
651058645874,651063500089,651064306783,651088528205,1,2872
651091802662,651096785396,651096871658,651121862584,0,2875
651091802662,651096785396,651097531677,651121862584,1,2875
651124947554,651130070042,651130169999,651159147790,0,2878
651124947554,651130070042,651130922743,651159147790,1,2878
651158595793,651163275720,651163393250,651192367695,0,2881
651158595793,651163275720,651164207028,651192367695,1,2881
651191750855,651196654072,651196735565,651221875530,0,2884
651191750855,651196654072,651197486264,651221875530,1,2884
651224900811,651229902149,651229996726,651258875401,0,2887
651224900811,651229902149,651230696881,651258875401,1,2887
651258051254,651263321989,651263431003,651288543888,0,2890
651258051254,651263321989,651264251043,651288543888,1,2890
651291691460,651296498031,651296578602,651314519533,0,2893
651291691460,651296498031,651297410754,651314519533,1,2893
651324838369,651329799558,651329885760,651347876935,0,2896
651324838369,651329799558,651330657499,651347876935,1,2896
651357975805,651363070328,651363159957,651388543971,0,2899
651357975805,651363070328,651363869599,651388543971,1,2899
651391625648,651396329877,651396443460,651425724500,0,2902
651391625648,651396329877,651397136802,651425724500,1,2902
651424765184,651429600056,651429715412,651455197851,0,2905
651424765184,651429600056,651430473265,651455197851,1,2905
651457896735,651462942981,651463062426,651481243327,0,2908
651457896735,651462942981,651463835737,651481243327,1,2908
651491044184,651496288331,651496371908,651514597533,0,2911
651491044184,651496288331,651497090878,651514597533,1,2911
651524692645,651529500301,651529609716,651548008547,0,2914
651524692645,651529500301,651530223138,651548008547,1,2914
651557833520,651562764839,651562876679,651588540598,0,2917
651557833520,651562764839,651563638189,651588540598,1,2917
651590972456,651596102955,651596293142,651625301911,0,2920
651590972456,651596102955,651597061966,651625301911,1,2920
651624606047,651629306038,651629488561,651647556951,0,2923
651624606047,651629306038,651630214784,651647556951,1,2923
651657747923,651662620811,651662784037,651688571699,0,2926
651657747923,651662620811,651663411295,651688571699,1,2926
651690906934,651696061830,651696235166,651725129860,0,2929
651690906934,651696061830,651696839630,651725129860,1,2929
651724562656,651729291252,651729374218,651755188560,0,2932
651724562656,651729291252,651730201782,651755188560,1,2932
651757718853,651762660507,651762757970,651792172461,0,2935
651757718853,651762660507,651764014299,651792172461,1,2935
651790859531,651795929804,651796022438,651821838814,0,2938
651790859531,651795929804,651796779820,651821838814,1,2938
651824000736,651829134450,651829203620,651855176650,0,2941
651824000736,651829134450,651829873558,651855176650,1,2941
651857638290,651862390863,651862492133,651892263083,0,2944
651857638290,651862390863,651863301563,651892263083,1,2944
651890782438,651895711807,651895778863,651921857291,0,2947
651890782438,651895711807,651896575859,651921857291,1,2947
651923928671,651928937523,651929080331,651955202039,0,2950
651923928671,651928937523,651929740730,651955202039,1,2950
651957571013,651962215957,651962326394,651992290446,0,2953
651957571013,651962215957,651963203751,651992290446,1,2953
651990724636,651995730254,651995799754,652021861941,0,2956
651990724636,651995730254,651996792738,652021861941,1,2956
652023872943,652028864317,652028975676,652047887540,0,2959
652023872943,652028864317,652029925569,652047887540,1,2959
652057007238,652062132903,652062208134,652088524118,0,2962
652057007238,652062132903,652062935570,652088524118,1,2962
652090635701,652095553604,652095627533,652114523898,0,2965
652090635701,652095553604,652096374115,652114523898,1,2965
652123786111,652128799127,652128893183,652155169573,0,2968
652123786111,652128799127,652129557581,652155169573,1,2968
652156915819,652162149276,652162248542,652188504924,0,2971
652156915819,652162149276,652162995915,652188504924,1,2971
652190552795,652195387124,652195467314,652225515625,0,2974
652190552795,652195387124,652196349300,652225515625,1,2974
652223693144,652228752762,652228837491,652255193930,0,2977
652223693144,652228752762,652229731028,652255193930,1,2977
652256842021,652261939093,652262075990,652292149548,0,2980
652256842021,652261939093,652263018029,652292149548,1,2980
652289982673,652295355156,652295444253,652321854023,0,2983
652289982673,652295355156,652296199491,652321854023,1,2983
652323640963,652328431651,652328496473,652355173093,0,2986
652323640963,652328431651,652329292607,652355173093,1,2986
652356792717,652361797930,652361874164,652392151995,0,2989
652356792717,652361797930,652362636815,652392151995,1,2989
652389927506,652395087606,652395173126,652421842824,0,2992
652389927506,652395087606,652395864805,652421842824,1,2992
652423569310,652428207923,652428309013,652455163708,0,2995
652423569310,652428207923,652428910472,652455163708,1,2995
652456742929,652461624347,652461714656,652481144222,0,2998
652456742929,652461624347,652462514107,652481144222,1,2998
652489875453,652494912669,652494977281,652514462631,0,3001
652489875453,652494912669,652495784236,652514462631,1,3001
652523007911,652528177638,652528292464,652555191402,0,3004
652523007911,652528177638,652528992138,652555191402,1,3004
652556647119,652561504834,652561597628,652588519640,0,3007
652556647119,652561504834,652562264831,652588519640,1,3007
652589792993,652594823805,652595017288,652625412910,0,3010
652589792993,652594823805,652595624828,652625412910,1,3010
652622951194,652627934584,652628106427,652655159053,0,3013
652622951194,652627934584,652628917459,652655159053,1,3013
652656606026,652661349214,652661443601,652688490217,0,3016
652656606026,652661349214,652662234035,652688490217,1,3016
652689736348,652694578326,652694698762,652714486740,0,3019
652689736348,652694578326,652695311913,652714486740,1,3019
652722879612,652727854005,652727971516,652747742803,0,3022
652722879612,652727854005,652728603903,652747742803,1,3022
652756024646,652761156635,652761260630,652792351457,0,3025
652756024646,652761156635,652762165218,652792351457,1,3025
652789656986,652794480414,652794563420,652814375343,0,3028
652789656986,652794480414,652795318998,652814375343,1,3028
652822794764,652827891127,652827976878,652847785986,0,3031
652822794764,652827891127,652828665440,652847785986,1,3031
652855943077,652861072479,652861140837,652881163276,0,3034
652855943077,652861072479,652861741735,652881163276,1,3034
652889586715,652894387953,652894466490,652914502214,0,3037
652889586715,652894387953,652895232468,652914502214,1,3037
652922751405,652927799337,652927952704,652947834248,0,3040
652922751405,652927799337,652928564613,652947834248,1,3040
652955885221,652960941254,652961072601,652981123723,0,3043
652955885221,652960941254,652961800097,652981123723,1,3043
652989530395,652994214669,652994299398,653014482469,0,3046
652989530395,652994214669,652994912349,653014482469,1,3046
653022677367,653027447628,653027546474,653047901537,0,3049
653022677367,653027447628,653028164905,653047901537,1,3049
653055825175,653060663325,653060714892,653081078230,0,3052
653055825175,653060663325,653061327702,653081078230,1,3052
653088973377,653094118170,653094213048,653114383445,0,3055
653088973377,653094118170,653094821571,653114383445,1,3055
653122615912,653127367630,653127456707,653147669102,0,3058
653122615912,653127367630,653128101508,653147669102,1,3058
653155774905,653160678736,653160797018,653181092729,0,3061
653155774905,653160678736,653161450775,653181092729,1,3061
653188926527,653194066886,653194123893,653214430585,0,3064
653188926527,653194066886,653194865796,653214430585,1,3064
653222562628,653227142480,653227235484,653255194382,0,3067
653222562628,653227142480,653227831914,653255194382,1,3067
653255724955,653260446071,653260558021,653288486512,0,3070
653255724955,653260446071,653261207631,653288486512,1,3070
653288863848,653293880258,653293993761,653321821563,0,3073
653288863848,653293880258,653294655333,653321821563,1,3073
653322001081,653327147461,653327232751,653347943682,0,3076
653322001081,653327147461,653327852064,653347943682,1,3076
653355636222,653360472763,653360559887,653388512653,0,3079
653355636222,653360472763,653361325214,653388512653,1,3079
653388781528,653393763541,653393854191,653414559932,0,3082
653388781528,653393763541,653394581647,653414559932,1,3082
653421926217,653427138857,653427284731,653447868263,0,3085
653421926217,653427138857,653427941804,653447868263,1,3085
653455570829,653460287978,653460422090,653492404772,0,3088
653455570829,653460287978,653461056802,653492404772,1,3088
653488708457,653493508915,653493561383,653514588117,0,3091
653488708457,653493508915,653494332321,653514588117,1,3091
653521857461,653526877789,653526982055,653547941883,0,3094
653521857461,653526877789,653527732393,653547941883,1,3094
653554998385,653560204684,653560283091,653581110892,0,3097
653554998385,653560204684,653560984117,653581110892,1,3097
653588639997,653593541328,653593646996,653614453206,0,3100
653588639997,653593541328,653594304861,653614453206,1,3100
653621781041,653626659722,653626721057,653647672389,0,3103
653621781041,653626659722,653627369705,653647672389,1,3103
653654915669,653660276130,653660385385,653681019733,0,3106
653654915669,653660276130,653660987245,653681019733,1,3106
653688561056,653693334682,653693493009,653725525053,0,3109
653688561056,653693334682,653694210206,653725525053,1,3109
653721713633,653726549336,653726608227,653755141032,0,3112
653721713633,653726549336,653727316507,653755141032,1,3112
653754869040,653759998722,653760160095,653781116286,0,3115
653754869040,653759998722,653760757105,653781116286,1,3115
653788027211,653793268470,653793374389,653821827825,0,3118
653788027211,653793268470,653794131931,653821827825,1,3118
653821685310,653826669233,653826773369,653858745751,0,3121
653821685310,653826669233,653827568572,653858745751,1,3121
653854826936,653859713538,653859762029,653888464052,0,3124
653854826936,653859713538,653860436375,653888464052,1,3124
653887974902,653892978638,653893061543,653914285477,0,3127
653887974902,653892978638,653893747852,653914285477,1,3127
653921604384,653926278402,653926351910,653958797611,0,3130
653921604384,653926278402,653926974679,653958797611,1,3130
653954737547,653959570572,653959638920,653988462992,0,3133
653954737547,653959570572,653960392475,653988462992,1,3133
653987881771,653992954615,653993112190,654021811328,0,3136
653987881771,653992954615,653993983857,654021811328,1,3136
654021039855,654026373322,654026493999,654047943787,0,3139
654021039855,654026373322,654027190606,654047943787,1,3139
654054681682,654059376921,654059420813,654081127754,0,3142
654054681682,654059376921,654060036729,654081127754,1,3142
654087828029,654092838098,654092893622,654121813965,0,3145
654087828029,654092838098,654093654450,654121813965,1,3145
654120990178,654126102305,654126162569,654158889097,0,3148
654120990178,654126102305,654126762946,654158889097,1,3148
654154648620,654159432507,654159496707,654188486320,0,3151
654154648620,654159432507,654160292562,654188486320,1,3151
654187786443,654192688429,654192748342,654214399868,0,3154
654187786443,654192688429,654193477971,654214399868,1,3154
654220938306,654226060198,654226141211,654247739207,0,3157
654220938306,654226060198,654226881711,654247739207,1,3157
654254073287,654259175326,654259233315,654281045343,0,3160
654254073287,654259175326,654260038026,654281045343,1,3160
654287706924,654292574257,654292632436,654321808769,0,3163
654287706924,654292574257,654293505585,654321808769,1,3163
654320851083,654325883599,654325985180,654358752474,0,3166
654320851083,654325883599,654326717244,654358752474,1,3166
654353991277,654359165540,654359251602,654388473901,0,3169
654353991277,654359165540,654359886844,654388473901,1,3169
654387632780,654392440989,654392520578,654414494991,0,3172
654387632780,654392440989,654393457487,654414494991,1,3172
654420774094,654425593386,654425680720,654458823029,0,3175
654420774094,654425593386,654426456587,654458823029,1,3175
654453911240,654458882631,654458963553,654488478943,0,3178
654453911240,654458882631,654459738428,654488478943,1,3178
654487066970,654492392750,654492484382,654525761093,0,3181
654487066970,654492392750,654493205636,654525761093,1,3181
654520703978,654525583370,654525665975,654547868806,0,3184
654520703978,654525583370,654526451890,654547868806,1,3184
654553837974,654558743071,654558817901,654581069405,0,3187
654553837974,654558743071,654559623223,654581069405,1,3187
654586981684,654592188509,654592275051,654614597808,0,3190
654586981684,654592188509,654593086535,654614597808,1,3190
654620636059,654625439782,654625526655,654647980268,0,3193
654620636059,654625439782,654626295018,654647980268,1,3193
654653789945,654658708638,654658791083,654681383106,0,3196
654653789945,654658708638,654659446313,654681383106,1,3196
654686962691,654692104203,654692312434,654725685996,0,3199
654686962691,654692104203,654693343199,654725685996,1,3199
654720598908,654725195956,654725298098,654755133098,0,3202
654720598908,654725195956,654726062022,654755133098,1,3202
654753735818,654758588385,654758701357,654781180227,0,3205
654753735818,654758588385,654759471943,654781180227,1,3205
654786887893,654791914709,654791997324,654814646263,0,3208
654786887893,654791914709,654792808076,654814646263,1,3208
654820027124,654825230744,654825311926,654847976104,0,3211
654820027124,654825230744,654826281216,654847976104,1,3211
654853678684,654858486355,654858562829,654888449436,0,3214
654853678684,654858486355,654859476394,654888449436,1,3214
654886808070,654891789937,654891867753,654914694075,0,3217
654886808070,654891789937,654892708311,654914694075,1,3217
654919951572,654924982580,654925084932,654947925722,0,3220
654919951572,654924982580,654925756533,654947925722,1,3220
654953587175,654958332699,654958417218,654981424169,0,3223
654953587175,654958332699,654959235223,654981424169,1,3223
654986713611,654991646329,654991718114,655014845401,0,3226
654986713611,654991646329,654992657027,655014845401,1,3226
655019866645,655024894116,655024977202,655048062160,0,3229
655019866645,655024894116,655025824402,655048062160,1,3229
655053013110,655058278830,655058354492,655081284850,0,3232
655053013110,655058278830,655059082198,655081284850,1,3232
655086647073,655091393677,655091521317,655114798986,0,3235
655086647073,655091393677,655092188088,655114798986,1,3235
655119783984,655124652885,655124740981,655148125090,0,3238
655119783984,655124652885,655125555349,655148125090,1,3238
655152924031,655157982385,655158110736,655181341498,0,3241
655152924031,655157982385,655158892915,655181341498,1,3241
655186565088,655191269957,655191336953,655214614893,0,3244
655186565088,655191269957,655192114272,655214614893,1,3244
655219734265,655224510841,655224616900,655248136964,0,3247
655219734265,655224510841,655225250369,655248136964,1,3247
655252885993,655257846432,655257917676,655281361077,0,3250
