#exposure,usb_transfer_done,sent_to_basalt,flushed,cam_index,source_sequence
7499314646994,7499322016816,7499322379095,7499349706166,1,1028
7499347937394,7499350565676,7499352925697,7499384385951,0,1029
7499347937394,7499352924104,7499353171017,7499384385951,1,1029
7499381227194,7499383328080,7499389452232,7499447446281,0,1030
7499381227194,7499389445620,7499391706294,7499447446281,1,1030
7499414518894,7499421960730,7499427912639,7499465190151,0,1031
7499414518894,7499427910696,7499428483399,7499465190151,1,1031
7499447805694,7499451006170,7499454148276,7499482825347,0,1032
7499447805694,7499454146944,7499454454390,7499482825347,1,1032
7499481093594,7499483347264,7499485696786,7499500306805,0,1033
7499481093594,7499485693820,7499485945642,7499500306805,1,1033
7499514421694,7499516578947,7499518442187,7499534898124,0,1034
7499514421694,7499518441145,7499518640589,7499534898124,1,1034
7499547672694,7499549747080,7499556975902,7499615109723,0,1035
7499547672694,7499556968518,7499559130699,7499615109723,1,1035
7499580962194,7499588954437,7499595229121,7499632668496,0,1036
7499580962194,7499595226787,7499595747863,7499632668496,1,1036
7499614258594,7499617725914,7499621355964,7499650080474,0,1037
7499614258594,7499621353570,7499621665614,7499650080474,1,1037
7499647541994,7499650103146,7499652209231,7499686136016,0,1038
7499647541994,7499652207979,7499652422571,7499686136016,1,1038
7499680830294,7499694814744,7499702645714,7499749970997,0,1039
7499680830294,7499702642528,7499703326920,7499749970997,1,1039
7499714126894,7499718728732,7499723262024,7499752822028,0,1040
7499714126894,7499723258798,7499723648889,7499752822028,1,1040
7499747410694,7499750145775,7499752553325,7499784328589,0,1041
7499747410694,7499752551061,7499752917808,7499784328589,1,1041
7499780698494,7499782896236,7499784918524,7499817040438,0,1042
7499780698494,7499784915939,7499785234937,7499817040438,1,1042
7499813988694,7499816404176,7499819092792,7499833224395,0,1043
7499813988694,7499819091300,7499819364622,7499833224395,1,1043
7499847276894,7499849557842,7499851486495,7499867023410,0,1044
7499847276894,7499851484441,7499851766930,7499867023410,1,1044
7499880567394,7499883101108,7499885049859,7499900519117,0,1045
7499880567394,7499885045681,7499885307381,7499900519117,1,1045
7499913856694,7499916358659,7499918650723,7499950192199,0,1046
7499913856694,7499918649561,7499918917553,7499950192199,1,1046
7499947145294,7499949537052,7499951434537,7499967534497,0,1047
7499947145294,7499951430549,7499951652064,7499967534497,1,1047
7499980435694,7499982794984,7499984704761,7500000071979,0,1048
7499980435694,7499984700864,7499985010183,7500000071979,1,1048
7500013725694,7500016114321,7500018124055,7500083805686,0,1049
7500013725694,7500018119096,7500018421573,7500083805686,1,1049
7500047013294,7500055951687,7500061619034,7500100876875,0,1050
7500047013294,7500061615878,7500062174545,7500100876875,1,1050
7500080304294,7500083943694,7500088163199,7500118028585,0,1051
7500080304294,7500088159161,7500088494750,7500118028585,1,1051
7500113594194,7500116431163,7500119100233,7500182059724,0,1052
7500113594194,7500119097528,7500119401627,7500182059724,1,1052
7500146886894,7500158618151,7500166905205,7500199235589,0,1053
7500146886894,7500166902841,7500167516470,7500199235589,1,1053
7500180171894,7500185043724,7500189467932,7500216580551,0,1054
7500180171894,7500189465587,7500189837434,7500216580551,1,1054
7500213460494,7500215975067,7500218654497,7500249845336,0,1055
7500213460494,7500218652884,7500218892593,7500249845336,1,1055
7500246756394,7500249346341,7500260893773,7500314657408,0,1056
7500246756394,7500260887311,7500263200815,7500314657408,1,1056
7500280039994,7500287573762,7500293010296,7500332296461,0,1057
7500280039994,7500293007772,7500293515242,7500332296461,1,1057
7500313328594,7500317439870,7500321473075,7500349825227,0,1058
7500313328594,7500321471402,7500321831216,7500349825227,1,1058
7500346624994,7500349043823,7500351179985,7500367231955,0,1059
7500346624994,7500351176929,7500351424864,7500367231955,1,1059
7500379927194,7500381940158,7500384332649,7500431196880,0,1060
7500379927194,7500384330616,7500384557310,7500431196880,1,1060
7500413196294,7500423620397,7500430568833,7500465439265,0,1061
7500413196294,7500430566298,7500431378400,7500465439265,1,1061
7500446492994,7500450439286,7500453980630,7500482800799,0,1062
7500446492994,7500453978676,7500454343730,7500482800799,1,1062
7500479780294,7500482177391,7500484576856,7500500244876,0,1063
7500479780294,7500484575032,7500484813639,7500500244876,1,1063
7500513064894,7500515646698,7500518512146,7500549094105,0,1064
7500513064894,7500518510794,7500518774067,7500549094105,1,1064
7500546361594,7500548544545,7500550969819,7500565572273,0,1065
7500546361594,7500550967605,7500551178760,7500565572273,1,1065
7500579660194,7500581902304,7500583932327,7500600174624,0,1066
7500579660194,7500583929341,7500584160274,7500600174624,1,1066
7500612933494,7500615294057,7500617225655,7500632784361,0,1067
7500612933494,7500617223621,7500617489820,7500632784361,1,1067
7500646223494,7500648870224,7500651174341,7500682983188,0,1068
7500646223494,7500651172307,7500651395415,7500682983188,1,1068
7500679511394,7500682020164,7500684441319,7500700245455,0,1069
7500679511394,7500684440207,7500684628891,7500700245455,1,1069
7500712802294,7500715206181,7500717021712,7500732878626,0,1070
7500712802294,7500717020089,7500717226576,7500732878626,1,1070
7500746089994,7500748452220,7500750274654,7500782167960,0,1071
7500746089994,7500750273502,7500750477975,7500782167960,1,1071
7500779379794,7500781670778,7500783507319,7500799477335,0,1072
7500779379794,7500783504513,7500783721099,7500799477335,1,1072
7500812669994,7500815118405,7500817020929,7500833247136,0,1073
7500812669994,7500817019707,7500817233828,7500833247136,1,1073
7500845996494,7500848307197,7500850698797,7500866093997,0,1074
7500845996494,7500850697415,7500850958835,7500866093997,1,1074
7500879250594,7500881535083,7500883429511,7500915324230,0,1075
7500879250594,7500883426957,7500883668840,7500915324230,1,1075
7500912538294,7500914825435,7500916673848,7500932975025,0,1076
7500912538294,7500916671033,7500916895343,7500932975025,1,1076
7500945828094,7500948255058,7500950087000,7500966669314,0,1077
7500945828094,7500950083323,7500950289460,7500966669314,1,1077
7500979123794,7500981573293,7500983313253,7501015896530,0,1078
7500979123794,7500983311339,7500983529187,7501015896530,1,1078
7501012406394,7501014811648,7501016579440,7501048705712,0,1079
7501012406394,7501016576544,7501016816624,7501048705712,1,1079
7501045694994,7501048020708,7501050058085,7501083168270,0,1080
7501045694994,7501050056041,7501050264461,7501083168270,1,1080
7501078992594,7501081138497,7501082906049,7501115927096,0,1081
7501078992594,7501082903925,7501083267796,7501115927096,1,1081
7501112273194,7501114700609,7501116599436,7501148784368,0,1082
7501112273194,7501116595208,7501116871486,7501148784368,1,1082
7501145563194,7501147747295,7501149482425,7501215606685,0,1083
7501145563194,7501149481514,7501149790933,7501215606685,1,1083
7501178859794,7501188269054,7501194850623,7501232987124,0,1084
7501178859794,7501194848108,7501195431161,7501232987124,1,1084
7501212142294,7501215729736,7501219160332,7501250051560,0,1085
7501212142294,7501219158549,7501219496762,7501250051560,1,1085
7501245430894,7501248227072,7501250369806,7501302207343,0,1086
7501245430894,7501250368254,7501250598555,7501302207343,1,1086
7501278721594,7501293865096,7501301516789,7501348728190,0,1087
7501278721594,7501301514004,7501302445980,7501348728190,1,1087
7501312010894,7501316466054,7501321098411,7501366273187,0,1088
7501312010894,7501321096398,7501321494153,7501366273187,1,1088
7501345301194,7501347985358,7501350876755,7501382636660,0,1089
7501345301194,7501350872607,7501351141942,7501382636660,1,1089
7501378589794,7501380738204,7501382452325,7501415874114,0,1090
7501378589794,7501382451343,7501382721389,7501415874114,1,1090
7501411877894,7501413896960,7501415683326,7501481629643,0,1091
7501411877894,7501415682124,7501415939897,7501481629643,1,1091
7501445168994,7501456636884,7501463313301,7501516593109,0,1092
7501445168994,7501463302801,7501463940175,7501516593109,1,1092
7501478456294,7501482940628,7501486929751,7501533688253,0,1093
7501478456294,7501486927898,7501487366600,7501533688253,1,1093
7501511746294,7501514213602,7501516321791,7501564244334,0,1094
7501511746294,7501516320439,7501516696483,7501564244334,1,1094
7501545036494,7501561441974,7501569602812,7501615736694,0,1095
7501545036494,7501569599205,7501570337017,7501615736694,1,1095
7501578325594,7501583357388,7501587625543,7501633297851,0,1096
7501578325594,7501587623550,7501588079143,7501633297851,1,1096
7501611616894,7501614855413,7501617426299,7501648766188,0,1097
7501611616894,7501617424756,7501617695704,7501648766188,1,1097
7501644905094,7501646855178,7501648589206,7501666135415,0,1098
7501644905094,7501648587924,7501648817674,7501666135415,1,1098
7501678195394,7501680648983,7501682424539,7501715486694,0,1099
7501678195394,7501682423567,7501682623141,7501715486694,1,1099
7501711510894,7501713835451,7501715765687,7501749113537,0,1100
7501711510894,7501715764865,7501715950373,7501749113537,1,1100
7501744772994,7501747142875,7501748912090,7501766785141,0,1101
7501744772994,7501748910697,7501749169842,7501766785141,1,1101
7501778061194,7501780160948,7501781873436,7501799479817,0,1102
7501778061194,7501781872564,7501782056058,7501799479817,1,1102
7501811378794,7501813859475,7501815843892,7501832404936,0,1103
7501811378794,7501815840816,7501816093941,7501832404936,1,1103
7501844639494,7501847106546,7501848808184,7501865570234,0,1104
7501844639494,7501848807252,7501848997999,7501865570234,1,1104
7501877929194,7501880387691,7501882130005,7501900113463,0,1105
7501877929194,7501882129143,7501882311555,7501900113463,1,1105
7501911226294,7501913619093,7501915351208,7501932863123,0,1106
7501911226294,7501915350286,7501915525845,7501932863123,1,1106
7501944508894,7501947022337,7501948845633,7501982051737,0,1107
7501944508894,7501948844661,7501949030108,7501982051737,1,1107
7501977797194,7501980124627,7501981864096,7502000358190,0,1108
7501977797194,7501981863204,7501982115056,7502000358190,1,1108
7502011087494,7502013544132,7502015310981,7502032922082,0,1109
7502011087494,7502015310220,7502015485057,7502032922082,1,1109
7502044377994,7502046606908,7502048355263,7502081806387,0,1110
7502044377994,7502048354391,7502048532896,7502081806387,1,1110
7502077665894,7502079889686,7502081621390,7502099970924,0,1111
7502077665894,7502081619987,7502081856911,7502099970924,1,1111
7502110956194,7502113368201,7502115296734,7502133569654,0,1112
7502110956194,7502115295541,7502115472182,7502133569654,1,1112
7502144244194,7502146491881,7502148266525,7502198358272,0,1113
7502144244194,7502148265453,7502148446062,7502198358272,1,1113
7502177534394,7502187336004,7502193741814,7502232346481,0,1114
7502177534394,7502193739379,7502194369680,7502232346481,1,1114
7502210823394,7502214474272,7502217790013,7502249027690,0,1115
7502210823394,7502217782940,7502218164705,7502249027690,1,1115
7502244112794,7502246697305,7502248802619,7502267007141,0,1116
7502244112794,7502248801486,7502249119853,7502267007141,1,1116
7502277403194,7502279557151,7502281314773,7502299627919,0,1117
7502277403194,7502281313761,7502281489881,7502299627919,1,1117
7502310692494,7502313116016,7502314918913,7502332352922,0,1118
7502310692494,7502314917962,7502315108779,7502332352922,1,1118
7502343983994,7502346030334,7502347833111,7502367280321,0,1119
7502343983994,7502347832290,7502348019029,7502367280321,1,1119
7502377270794,7502379577417,7502381309191,7502399714129,0,1120
7502377270794,7502381308420,7502381483378,7502399714129,1,1120
7502410561894,7502413016418,7502414735919,7502432474519,0,1121
7502410561894,7502414735198,7502414909925,7502432474519,1,1121
7502443871294,7502446424932,7502448278885,7502466177364,0,1122
7502443871294,7502448278003,7502448497414,7502466177364,1,1122
7502477139494,7502479453434,7502481157456,7502499768310,0,1123
7502477139494,7502481156795,7502481337884,7502499768310,1,1123
7502510427694,7502512563679,7502514303448,7502532628676,0,1124
7502510427694,7502514302306,7502514478065,7502532628676,1,1124
7502543723394,7502546037455,7502547773567,7502566314249,0,1125
7502543723394,7502547772635,7502547955308,7502566314249,1,1125
7502577220094,7502579409210,7502581305182,7502647541722,0,1126
7502577220094,7502581304079,7502581490058,7502647541722,1,1126
7502610295694,7502618839063,7502625115731,7502665185103,0,1127
7502610295694,7502625113337,7502625695788,7502665185103,1,1127
7502643592294,7502647100245,7502650154476,7502681633996,0,1128
7502643592294,7502650152232,7502650512026,7502681633996,1,1128
7502676875994,7502679404971,7502681424273,7502700162726,0,1129
7502676875994,7502681423201,7502681698467,7502700162726,1,1129
7502710164094,7502712252794,7502713939704,7502732989049,0,1130
7502710164094,7502713938482,7502714130532,7502732989049,1,1130
7502743454194,7502745668481,7502747343770,7502765714063,0,1131
7502743454194,7502747342958,7502747518908,7502765714063,1,1131
7502776743694,7502778825574,7502780592484,7502799834219,0,1132
7502776743694,7502780591522,7502780767522,7502799834219,1,1132
7502810031694,7502812111298,7502813832061,7502833318004,0,1133
7502810031694,7502813831240,7502814012830,7502833318004,1,1133
7502843322494,7502845414685,7502847112104,7502866079606,0,1134
7502843322494,7502847111343,7502847290408,7502866079606,1,1134
7502876611994,7502878750482,7502880399652,7502898840707,0,1135
7502876611994,7502880398750,7502880572916,7502898840707,1,1135
7502909900794,7502911921251,7502913632246,7502933666886,0,1136
7502909900794,7502913631484,7502913805831,7502933666886,1,1136
7502943190894,7502945269361,7502946947826,7502966138826,0,1137
7502943190894,7502946946453,7502947130207,7502966138826,1,1137
7502976479194,7502978739160,7502980440006,7502999850948,0,1138
7502976479194,7502980439094,7502980621807,7502999850948,1,1138
7503009769394,7503011856298,7503013697787,7503033366112,0,1139
7503009769394,7503013697016,7503013875089,7503033366112,1,1139
7503043087094,7503045129248,7503046806710,7503066062231,0,1140
7503043087094,7503046805698,7503046982349,7503066062231,1,1140
7503076349594,7503078697461,7503080673181,7503099878148,0,1141
7503076349594,7503080671949,7503080854772,7503099878148,1,1141
7503109637494,7503111676550,7503113442758,7503133541229,0,1142
7503109637494,7503113441747,7503113622215,7503133541229,1,1142
7503142943394,7503145290488,7503147104967,7503197105262,0,1143
7503142943394,7503147103956,7503147287039,7503197105262,1,1143
7503176220994,7503184129064,7503190372801,7503216525001,0,1144
7503176220994,7503190370506,7503190940664,7503216525001,1,1144
7503209505594,7503213072203,7503216204811,7503247637083,0,1145
7503209505594,7503216203008,7503216671435,7503247637083,1,1145
7503242794994,7503245157528,7503247407703,7503267252569,0,1146
7503242794994,7503247406351,7503247701223,7503267252569,1,1146
7503276090994,7503293280957,7503301443839,7503331794895,0,1147
7503276090994,7503301440011,7503302216526,7503331794895,1,1147
7503309373894,7503315269117,7503320460202,7503348260049,0,1148
7503309373894,7503320458198,7503320918140,7503348260049,1,1148
7503342661894,7503345411833,7503348001094,7503366778179,0,1149
7503342661894,7503347999471,7503348332525,7503366778179,1,1149
7503375959594,7503378374221,7503380136292,7503400215977,0,1150
7503375959594,7503380135471,7503380314336,7503400215977,1,1150
7503409242194,7503411419745,7503413331246,7503432936192,0,1151
7503409242194,7503413330495,7503413506484,7503432936192,1,1151
7503442530394,7503444636189,7503446411505,7503465881618,0,1152
7503442530394,7503446410753,7503446586402,7503465881618,1,1152
7503475820694,7503478460031,7503480298946,7503500707617,0,1153
7503475820694,7503480297844,7503480480626,7503500707617,1,1153
7503509109494,7503511549918,7503513233702,7503533156784,0,1154
7503509109494,7503513232830,7503513413148,7503533156784,1,1154
7503542397994,7503544831714,7503546543491,7503565737026,0,1155
7503542397994,7503546542399,7503546718088,7503565737026,1,1155
7503575688394,7503578006750,7503580050489,7503600629580,0,1156
7503575688394,7503580046421,7503580243681,7503600629580,1,1156
7503608979394,7503628536187,7503636736889,7503664640310,0,1157
7503608979394,7503636729435,7503637473138,7503664640310,1,1157
7503642268394,7503647559082,7503652103335,7503681463525,0,1158
7503642268394,7503652101040,7503652558618,7503681463525,1,1158
7503675557094,7503678602836,7503681198488,7503699756483,0,1159
7503675557094,7503681197316,7503681547662,7503699756483,1,1159
7503708845294,7503711345793,7503713177224,7503733396721,0,1160
7503708845294,7503713176462,7503713366969,7503733396721,1,1160
7503742136594,7503744661523,7503746631854,7503766046653,0,1161
7503742136594,7503746631032,7503746807613,7503766046653,1,1161
7503775424294,7503777699242,7503779647912,7503799692672,0,1162
7503775424294,7503779647001,7503779822960,7503799692672,1,1162
7503808715994,7503811247999,7503812963081,7503833159876,0,1163
7503808715994,7503812962380,7503813145994,7503833159876,1,1163
7503842003594,7503844568838,7503846368750,7503865846908,0,1164
7503842003594,7503846367968,7503846542445,7503865846908,1,1164
7503875292994,7503877598031,7503879372315,7503899985059,0,1165
7503875292994,7503879371463,7503879550208,7503899985059,1,1165
7503908587194,7503910943076,7503912644012,7503933507225,0,1166
7503908587194,7503912643011,7503912817477,7503933507225,1,1166
7503941872094,7503944330901,7503946105926,7503966202082,0,1167
7503941872094,7503946105065,7503946298607,7503966202082,1,1167
7503975165494,7503977554348,7503979335896,7504000911302,0,1168
7503975165494,7503979335044,7503979510963,7504000911302,1,1168
7504008457494,7504010965918,7504012647588,7504033965082,0,1169
7504008457494,7504012646636,7504012821534,7504033965082,1,1169
7504041740194,7504044370113,7504046077472,7504066275909,0,1170
7504041740194,7504046076500,7504046250877,7504066275909,1,1170
7504075028794,7504077664684,7504079560184,7504101147734,0,1171
7504075028794,7504079559283,7504079740031,7504101147734,1,1171
7504108326094,7504110559114,7504112331625,7504134093842,0,1172
7504108326094,7504112330713,7504112512924,7504134093842,1,1172
7504141608994,7504144077985,7504145876033,7504166545353,0,1173
7504141608994,7504145875081,7504146067873,7504166545353,1,1173
7504174896594,7504177415005,7504179323831,7504200823065,0,1174
7504174896594,7504179322648,7504179498999,7504200823065,1,1174
7504208187194,7504210925209,7504212816041,7504233301015,0,1175
7504208187194,7504212815129,7504213005506,7504233301015,1,1175
7504241476294,7504243916601,7504245700734,7504266760404,0,1176
7504241476294,7504245699852,7504245879358,7504266760404,1,1176
7504274764594,7504277445561,7504279364015,7504301341234,0,1177
7504274764594,7504279363173,7504279540515,7504301341234,1,1177
7504308055494,7504310470396,7504312512211,7504333669294,0,1178
7504308055494,7504312511309,7504312686477,7504333669294,1,1178
7504341348394,7504344020264,7504345750085,7504366362868,0,1179
7504341348394,7504345749073,7504345937476,7504366362868,1,1179
7504374632694,7504377261234,7504379491542,7504401009702,0,1180
7504374632694,7504379490530,7504379708529,7504401009702,1,1180
7504407923294,7504410332597,7504412146995,7504433300873,0,1181
7504407923294,7504412145974,7504412323175,7504433300873,1,1181
7504441211794,7504443712897,7504445470570,7504467784090,0,1182
7504441211794,7504445469308,7504445644496,7504467784090,1,1182
7504474536794,7504477157679,7504478985002,7504500026820,0,1183
7504474536794,7504478984211,7504479213610,7504500026820,1,1183
7504507789794,7504510130617,7504512274192,7504533481550,0,1184
7504507789794,7504512272970,7504512449110,7504533481550,1,1184
7504541082294,7504543528691,7504545843047,7504566910081,0,1185
7504541082294,7504545842115,7504546026460,7504566910081,1,1185
7504574370594,7504576852917,7504578979912,7504599455658,0,1186
7504574370594,7504578978960,7504579171100,7504599455658,1,1186
7504607660694,7504609707523,7504611741413,7504634258745,0,1187
7504607660694,7504611740582,7504611924015,7504634258745,1,1187
7504640953794,7504643379671,7504645273929,7504667238625,0,1188
7504640953794,7504645272937,7504645449097,7504667238625,1,1188
7504674238394,7504676841905,7504678760108,7504699788831,0,1189
7504674238394,7504678759147,7504678938062,7504699788831,1,1189
7504707528094,7504710043892,7504712006168,7504733721918,0,1190
7504707528094,7504712005216,7504712182158,7504733721918,1,1190
7504740821994,7504743365663,7504745313402,7504767387062,0,1191
7504740821994,7504745312560,7504745497577,7504767387062,1,1191
7504774106494,7504776590192,7504778476746,7504799819938,0,1192
7504774106494,7504778475905,7504778652977,7504799819938,1,1192
7504807395594,7504809822516,7504811954861,7504833524076,0,1193
7504807395594,7504811954029,7504812141661,7504833524076,1,1193
7504840691294,7504843154787,7504845174070,7504867090445,0,1194
7504840691294,7504845173078,7504845349969,7504867090445,1,1194
7504873973194,7504876421926,7504878293232,7504899623289,0,1195
7504873973194,7504878292250,7504878472397,7504899623289,1,1195
7504907262994,7504909798199,7504911979105,7504934105584,0,1196
7504907262994,7504911978123,7504912167337,7504934105584,1,1196
7504940553094,7504943065909,7504945087787,7504967114800,0,1197
7504940553094,7504945086805,7504945266842,7504967114800,1,1197
7504973843294,7504976430160,7504978393889,7505000718209,0,1198
7504973843294,7504978393097,7504978573044,7505000718209,1,1198
7505007130994,7505009569059,7505011503633,7505035182099,0,1199
7505007130994,7505011502621,7505011690042,7505035182099,1,1199
7505040421494,7505042932889,7505044831335,7505069069430,0,1200
7505040421494,7505044829873,7505045027904,7505069069430,1,1200
7505073711694,7505076282623,7505078895618,7505101806426,0,1201
7505073711694,7505078894145,7505079106222,7505101806426,1,1201
7505106999194,7505109273083,7505111319016,7505135025625,0,1202
7505106999194,7505111317703,7505111535461,7505135025625,1,1202
7505140289594,7505142581630,7505144654032,7505169109023,0,1203
7505140289594,7505144652920,7505144849328,7505169109023,1,1203
7505173604994,7505175844851,7505178209070,7505201716096,0,1204
7505173604994,7505178208118,7505178390941,7505201716096,1,1204
7505206868294,7505209466815,7505211471751,7505234797707,0,1205
7505206868294,7505211470338,7505211672447,7505234797707,1,1205
7505240158194,7505242557874,7505244718121,7505268838165,0,1206
7505240158194,7505244716087,7505244940988,7505268838165,1,1206
7505273448294,7505275820194,7505278064137,7505302413691,0,1207
7505273448294,7505278061783,7505278262389,7505302413691,1,1207
7505306736894,7505308887248,7505311058485,7505334406182,0,1208
7505306736894,7505311056572,7505311261646,7505334406182,1,1208
7505340026094,7505342160859,7505344109199,7505368694003,0,1209
7505340026094,7505344105893,7505344318802,7505368694003,1,1209
7505373319594,7505375716308,7505377741422,7505402589069,0,1210
7505373319594,7505377739097,7505377944272,7505402589069,1,1210
7505406604894,7505409075259,7505411253339,7505434156013,0,1211
7505406604894,7505411251997,7505411442674,7505434156013,1,1211
7505439894494,7505442218837,7505444082057,7505468421381,0,1212
7505439894494,7505444080855,7505444282212,7505468421381,1,1212
7505473191194,7505475431744,7505477513684,7505502327257,0,1213
7505473191194,7505477512832,7505477705133,7505502327257,1,1213
7505506473294,7505509010476,7505511117143,7505534971389,0,1214
7505506473294,7505511115780,7505511304534,7505534971389,1,1214
7505539760894,7505542109821,7505544291879,7505568823043,0,1215
7505539760894,7505544289915,7505544480001,7505568823043,1,1215
7505573058194,7505575410793,7505577375434,7505602405412,0,1216
7505573058194,7505577370955,7505577613930,7505602405412,1,1216
7505606341494,7505608635012,7505610722863,7505634907518,0,1217
7505606341494,7505610721531,7505610911496,7505634907518,1,1217
7505639629194,7505641779962,7505644817512,7505668979394,0,1218
7505639629194,7505644816520,7505645143613,7505668979394,1,1218
7505672919994,7505675470083,7505677403435,7505702256292,0,1219
7505672919994,7505677402062,7505677601827,7505702256292,1,1219
7505706207894,7505708467206,7505710288147,7505734350113,0,1220
7505706207894,7505710287256,7505710494534,7505734350113,1,1220
7505739497394,7505741694741,7505744008265,7505768678700,0,1221
7505739497394,7505744004558,7505744237895,7505768678700,1,1221
7505772787694,7505774909822,7505776751122,7505802525455,0,1222
7505772787694,7505776750060,7505776946117,7505802525455,1,1222
7505806112694,7505808470511,7505810696141,7505834283296,0,1223
7505806112694,7505810693997,7505810912045,7505834283296,1,1223
7505839364994,7505841699138,7505843635275,7505868606423,0,1224
7505839364994,7505843633031,7505843861789,7505868606423,1,1224
7505872655794,7505874824772,7505876722567,7505902531505,0,1225
7505872655794,7505876721315,7505876909247,7505902531505,1,1225
7505905970994,7505908156702,7505909979717,7505934297942,0,1226
7505905970994,7505909978565,7505910175735,7505934297942,1,1226
7505939234494,7505941712512,7505943590410,7505968598297,0,1227
7505939234494,7505943587805,7505943791937,7505968598297,1,1227
7505972523994,7505975001141,7505976899858,7506002260656,0,1228
7505972523994,7505976898646,7505977112045,7506002260656,1,1228
7506005814294,7506008236230,7506010154764,7506036084177,0,1229
7506005814294,7506010153682,7506010341774,7506036084177,1,1229
7506039104094,7506041398472,7506043225044,7506069765943,0,1230
7506039104094,7506043223762,7506043405793,7506069765943,1,1230
7506072390994,7506074773614,7506076578575,7506146064282,0,1231
7506072390994,7506076577503,7506076761668,7506146064282,1,1231
7506105686494,7506114940678,7506121874297,7506167147547,0,1232
7506105686494,7506121871602,7506122509006,7506167147547,1,1232
7506138970894,7506142422379,7506145725096,7506176860302,0,1233
7506138970894,7506145721379,7506146172685,7506176860302,1,1233
7506172260394,7506174586402,7506176648505,7506200248885,0,1234
7506172260394,7506176646802,7506176915485,7506200248885,1,1234
7506205554394,7506207762771,7506210320492,7506234607108,0,1235
7506205554394,7506210319370,7506210529634,7506234607108,1,1235
7506238840394,7506241349057,7506243216977,7506266869715,0,1236
7506238840394,7506243215965,7506243404959,7506266869715,1,1236
7506272128194,7506274639881,7506276885758,7506301099928,0,1237
7506272128194,7506276884466,7506277087847,7506301099928,1,1237
7506305425494,7506307877905,7506309684289,7506333233864,0,1238
7506305425494,7506309682165,7506309900835,7506333233864,1,1238
7506338707494,7506341032744,7506343021870,7506367584783,0,1239
7506338707494,7506343019746,7506343225872,7506367584783,1,1239
7506371995994,7506374150783,7506375933974,7506400547963,0,1240
7506371995994,7506375932180,7506376126044,7506400547963,1,1240
7506405287094,7506407838620,7506409845410,7506432825809,0,1241
7506405287094,7506409841723,7506410078466,7506432825809,1,1241
7506438574394,7506441112642,7506443227574,7506467532073,0,1242
7506438574394,7506443225260,7506443424222,7506467532073,1,1242
7506471863994,7506474199523,7506476065770,7506501001782,0,1243
7506471863994,7506476062113,7506476273509,7506501001782,1,1243
7506505154494,7506507766945,7506509907154,7506533267966,0,1244
7506505154494,7506509905742,7506510108732,7506533267966,1,1244
7506538444594,7506540902557,7506542707719,7506567146650,0,1245
7506538444594,7506542705846,7506542897695,7506567146650,1,1245
7506571731994,7506573979600,7506576072431,7506600464164,0,1246
7506571731994,7506576071449,7506576259832,7506600464164,1,1246
7506605022494,7506607359050,7506609183477,7506633153911,0,1247
7506605022494,7506609182145,7506609380226,7506633153911,1,1247
7506638314694,7506640852332,7506643190372,7506667831021,0,1248
7506638314694,7506643188849,7506643422647,7506667831021,1,1248
7506671600594,7506673903156,7506675769532,7506700204055,0,1249
7506671600594,7506675767799,7506675984545,7506700204055,1,1249
7506704890494,7506707407008,7506709573306,7506733637125,0,1250
7506704890494,7506709571974,7506709778280,7506733637125,1,1250
7506738181594,7506740749278,7506742843130,7506767308581,0,1251
7506738181594,7506742842188,7506743045068,7506767308581,1,1251
7506771469194,7506774166849,7506776001095,7506799579303,0,1252
7506771469194,7506775991216,7506776219073,7506799579303,1,1252
7506804757594,7506806878507,7506809743865,7506834342906,0,1253
7506804757594,7506809742081,7506809946063,7506834342906,1,1253
7506838052794,7506840499639,7506842591317,7506867166253,0,1254
7506838052794,7506842588793,7506842816810,7506867166253,1,1254
7506871339594,7506873788869,7506875877101,7506909205846,0,1255
7506871339594,7506875875949,7506876083017,7506909205846,1,1255
7506904626794,7506907164792,7506909013626,7506934345519,0,1256
7506904626794,7506909012243,7506909279614,7506934345519,1,1256
7506937921194,7506940321775,7506943086083,7506967272271,0,1257
7506937921194,7506943084250,7506943274175,7506967272271,1,1257
7506971205294,7506973991407,7506975979021,7507017474734,0,1258
7506971205294,7506975977438,7506976176220,7507017474734,1,1258
7507004495894,7507020920690,7507028019398,7507066469245,0,1259
7507004495894,7507028017133,7507028676549,7507066469245,1,1259
7507037789594,7507042628765,7507046844923,7507099340142,0,1260
7507037789594,7507046843370,7507047253689,7507099340142,1,1260
7507071073794,7507073742811,7507076458849,7507109956499,0,1261
7507071073794,7507076457195,7507076717202,7507109956499,1,1261
7507104362394,7507107609463,7507109767265,7507142718903,0,1262
7507104362394,7507109766153,7507110016933,7507142718903,1,1262
7507137688794,7507140295713,7507142537613,7507166284788,0,1263
7507137688794,7507142536832,7507142796147,7507166284788,1,1263
7507170940894,7507173516335,7507175460998,7507199728177,0,1264
7507170940894,7507175459996,7507175646355,7507199728177,1,1264
7507204229794,7507206787812,7507208681490,7507232599064,0,1265
7507204229794,7507208680458,7507208863481,7507232599064,1,1265
7507237520294,7507239985150,7507241802996,7507265430687,0,1266
7507237520294,7507241802164,7507242019441,7507265430687,1,1266
7507270809894,7507273217755,7507275113957,7507299623540,0,1267
7507270809894,7507275113045,7507275312218,7507299623540,1,1267
7507304098294,7507306661795,7507308695024,7507333108036,0,1268
7507304098294,7507308693741,7507308879559,7507333108036,1,1268
