#exposure,usb_transfer_done,sent_to_basalt,flushed,cam_index,source_sequence
1084503574386,1084508676339,1084509374379,1084528101458,1,1486
1084536720114,1084541828379,1084541904271,1084561543402,0,1489
1084536720114,1084541828379,1084542511782,1084561543402,1,1489
1084570361961,1084575173131,1084575232873,1084594807362,0,1492
1084570361961,1084575173131,1084575835033,1084594807362,1,1492
1084603526072,1084608434115,1084608518494,1084624441548,0,1495
1084603526072,1084608434115,1084609035525,1084624441548,1,1495
1084636651712,1084641743251,1084641836806,1084661504631,0,1498
1084636651712,1084641743251,1084642338598,1084661504631,1,1498
1084670284435,1084675066031,1084675164726,1084691106947,0,1501
1084670284435,1084675066031,1084675766857,1084691106947,1,1501
1084703422721,1084708268346,1084708353526,1084724450456,0,1504
1084703422721,1084708268346,1084708969452,1084724450456,1,1504
1084736572035,1084741575457,1084741663152,1084757777084,0,1507
1084736572035,1084741575457,1084742216571,1084757777084,1,1507
1084769712673,1084774883349,1084774972447,1084794949783,0,1510
1084769712673,1084774883349,1084775458369,1084794949783,1,1510
1084803381758,1084808197744,1084808298884,1084824440379,0,1513
1084803381758,1084808197744,1084808901065,1084824440379,1,1513
1084836518048,1084841496219,1084841594364,1084857771234,0,1516
1084836518048,1084841496219,1084842217594,1084857771234,1,1516
1084869660702,1084874566736,1084874626579,1084894843354,0,1519
1084869660702,1084874566736,1084875209323,1084894843354,1,1519
1084903296652,1084907901720,1084908019010,1084924432185,0,1522
1084903296652,1084907901720,1084908504301,1084924432185,1,1522
1084936433846,1084941221776,1084941304681,1084957788438,0,1525
1084936433846,1084941221776,1084941759565,1084957788438,1,1525
1084969573244,1084974636839,1084974720456,1084991110788,0,1528
1084969573244,1084974636839,1084975287341,1084991110788,1,1528
1085002715482,1085007939232,1085008059538,1085024463405,0,1531
1085002715482,1085007939232,1085008522216,1085024463405,1,1531
1085036365610,1085041345670,1085041427954,1085061486643,0,1534
1085036365610,1085041345670,1085041877809,1085061486643,1,1534
1085069509080,1085074386571,1085074484655,1085091111010,0,1537
1085069509080,1085074386571,1085074961581,1085091111010,1,1537
1085102641882,1085107932741,1085108011219,1085124444961,0,1540
1085102641882,1085107932741,1085108459039,1085124444961,1,1540
1085136284407,1085140939208,1085141008137,1085161453862,0,1543
1085136284407,1085140939208,1085141473010,1085161453862,1,1543
1085169418039,1085174297966,1085174388716,1085191095191,0,1546
1085169418039,1085174297966,1085174847247,1085191095191,1,1546
1085202563328,1085207640123,1085207728739,1085224450313,0,1549
1085202563328,1085207640123,1085208178394,1085224450313,1,1549
1085235703493,1085240755084,1085240834022,1085261561175,0,1552
1085235703493,1085240755084,1085241289838,1085261561175,1,1552
1085269346526,1085274134470,1085274222716,1085291129407,0,1555
1085269346526,1085274134470,1085274669295,1085291129407,1,1555
1085302501012,1085307349559,1085307437013,1085328211115,0,1558
1085302501012,1085307349559,1085307913638,1085328211115,1,1558
1085335659879,1085340712926,1085340809828,1085361546289,0,1561
1085335659879,1085340712926,1085341348369,1085361546289,1,1561
1085369308257,1085374299552,1085374368000,1085394820879,0,1564
1085369308257,1085374299552,1085374852269,1085394820879,1,1564
1085402446763,1085407260503,1085407390627,1085428110758,0,1567
1085402446763,1085407260503,1085407859979,1085428110758,1,1567
1085435593096,1085440502372,1085440603432,1085457759080,0,1570
1085435593096,1085440502372,1085441074827,1085457759080,1,1570
1085468739925,1085473832226,1085473910062,1085491104142,0,1573
1085468739925,1085473832226,1085474375015,1085491104142,1,1573
1085502377535,1085507168942,1085507240898,1085524414339,0,1576
1085502377535,1085507168942,1085507683829,1085524414339,1,1576
1085535517274,1085540465915,1085540551235,1085561537635,0,1579
1085535517274,1085540465915,1085541092782,1085561537635,1,1579
1085568671227,1085573739803,1085573832427,1085591036146,0,1582
1085568671227,1085573739803,1085574383783,1085591036146,1,1582
1085602307815,1085606994617,1085607078955,1085624422145,0,1585
1085602307815,1085606994617,1085607518660,1085624422145,1,1585
1085635475881,1085640240673,1085640349628,1085661424103,0,1588
1085635475881,1085640240673,1085640907044,1085661424103,1,1588
1085668605227,1085673801020,1085673869759,1085691031759,0,1591
1085668605227,1085673801020,1085674412618,1085691031759,1,1591
1085702248178,1085706872188,1085706944965,1085724421055,0,1594
1085702248178,1085706872188,1085707457086,1085724421055,1,1594
1085735381158,1085740161135,1085740230846,1085761538149,0,1597
1085735381158,1085740161135,1085740797069,1085761538149,1,1597
1085768531509,1085773431237,1085773530503,1085791090531,0,1600
1085768531509,1085773431237,1085774150227,1085791090531,1,1600
1085801680540,1085806731716,1085806783413,1085824422499,0,1603
1085801680540,1085806731716,1085807390102,1085824422499,1,1603
1085835324671,1085840014381,1085840061660,1085857757693,0,1606
1085835324671,1085840014381,1085840649413,1085857757693,1,1606
1085868469329,1085873310381,1085873419336,1085894862263,0,1609
1085868469329,1085873310381,1085873963858,1085894862263,1,1609
1085901611437,1085906556248,1085906637160,1085924417871,0,1612
1085901611437,1085906556248,1085907098386,1085924417871,1,1612
1085935258930,1085939865964,1085939919975,1085957764888,0,1615
1085935258930,1085939865964,1085940526694,1085957764888,1,1615
1085968401776,1085973143750,1085973202059,1085991096986,0,1618
1085968401776,1085973143750,1085973786236,1085991096986,1,1618
1086001539586,1086006459668,1086006518859,1086028349764,0,1621
1086001539586,1086006459668,1086007021943,1086028349764,1,1621
1086034682831,1086039747923,1086039803027,1086057756824,0,1624
1086034682831,1086039747923,1086040354602,1086057756824,1,1624
1086068316308,1086073031561,1086073085221,1086091090485,0,1627
1086068316308,1086073031561,1086073679397,1086091090485,1,1627
1086101461207,1086106314436,1086106374659,1086124419187,0,1630
1086101461207,1086106314436,1086106963675,1086124419187,1,1630
1086134620123,1086139586883,1086139655712,1086161530339,0,1633
1086134620123,1086139586883,1086140239027,1086161530339,1,1633
1086168275733,1086172869017,1086172926034,1086191088903,0,1636
1086168275733,1086172869017,1086173505562,1086191088903,1,1636
1086201429955,1086206193992,1086206254034,1086224417354,0,1639
1086201429955,1086206193992,1086206856175,1086224417354,1,1639
1086234566490,1086239454135,1086239507896,1086261597226,0,1642
1086234566490,1086239454135,1086240126267,1086261597226,1,1642
1086267711238,1086272702926,1086272751297,1086291038290,0,1645
1086267711238,1086272702926,1086273331897,1086291038290,1,1645
1086301363399,1086306047759,1086306098223,1086328207682,0,1648
1086301363399,1086306047759,1086306701095,1086328207682,1,1648
1086334510190,1086339305237,1086339352105,1086357734105,0,1651
1086334510190,1086339305237,1086339960777,1086357734105,1,1651
1086367651618,1086372602469,1086372644368,1086391042389,0,1654
1086367651618,1086372602469,1086373260194,1086391042389,1,1654
1086401298425,1086405850790,1086405905302,1086428247889,0,1657
1086401298425,1086405850790,1086406450245,1086428247889,1,1657
1086434439392,1086439209087,1086439259893,1086457734217,0,1660
1086434439392,1086439209087,1086439838379,1086457734217,1,1660
1086467588093,1086472472507,1086472526318,1086491029516,0,1663
1086467588093,1086472472507,1086473127466,1086491029516,1,1663
1086500716030,1086505765652,1086505810065,1086528308895,0,1666
1086500716030,1086505765652,1086506410031,1086528308895,1,1666
1086534359456,1086539151982,1086539226431,1086561456897,0,1669
1086534359456,1086539151982,1086539745927,1086561456897,1,1669
1086567490401,1086572355318,1086572424247,1086591042251,0,1672
1086567490401,1086572355318,1086572992394,1086591042251,1,1672
1086600635834,1086605617976,1086605684571,1086624407451,0,1675
1086600635834,1086605617976,1086606286421,1086624407451,1,1675
1086634286122,1086638995720,1086639100687,1086657738908,0,1678
1086634286122,1086638995720,1086639675125,1086657738908,1,1678
1086667432239,1086672298052,1086672371860,1086694616733,0,1681
1086667432239,1086672298052,1086672950447,1086694616733,1,1681
1086700585129,1086705578533,1086705669774,1086727997473,0,1684
1086700585129,1086705578533,1086706279850,1086727997473,1,1684
1086733744095,1086738850047,1086738937963,1086757726837,0,1687
1086733744095,1086738850047,1086739553779,1086757726837,1,1687
1086767379270,1086772057732,1086772128976,1086794586227,0,1690
1086767379270,1086772057732,1086772759910,1086794586227,1,1690
1086800527047,1086805353121,1086805402354,1086824389871,0,1693
1086800527047,1086805353121,1086805994435,1086824389871,1,1693
1086833672304,1086838745372,1086838790777,1086857735655,0,1696
1086833672304,1086838745372,1086839363132,1086857735655,1,1696
1086867326318,1086871983424,1086872056601,1086894903835,0,1699
1086867326318,1086871983424,1086872651087,1086894903835,1,1699
1086900466066,1086905363181,1086905453231,1086938545849,0,1702
1086900466066,1086905363181,1086906072824,1086938545849,1,1702
1086933607613,1086938545899,1086938608356,1086957724505,0,1705
1086933607613,1086938545899,1086939268395,1086957724505,1,1705
1086966743354,1086971800281,1086971858170,1086991034692,0,1708
1086966743354,1086971800281,1086972445072,1086991034692,1,1708
1087000393837,1087005119165,1087005189577,1087028224303,0,1711
1087000393837,1087005119165,1087005732917,1087028224303,1,1711
1087033539095,1087038575827,1087038657911,1087057760975,0,1714
1087033539095,1087038575827,1087039274518,1087057760975,1,1714
1087066686194,1087071695145,1087071749567,1087091034724,0,1717
1087066686194,1087071695145,1087072356637,1087091034724,1,1717
1087100326784,1087104973272,1087105037483,1087128239392,0,1720
1087100326784,1087104973272,1087105629694,1087128239392,1,1720
1087133480182,1087138321430,1087138452877,1087157735338,0,1723
1087133480182,1087138321430,1087139015584,1087157735338,1,1723
1087166623523,1087171548371,1087171601220,1087194858965,0,1726
1087166623523,1087171548371,1087172205124,1087194858965,1,1726
1087200265110,1087204892041,1087204988502,1087224391640,0,1729
1087200265110,1087204892041,1087205601212,1087224391640,1,1729
1087233414016,1087238169667,1087238229890,1087261508944,0,1732
1087233414016,1087238169667,1087238825358,1087261508944,1,1732
1087266559692,1087271537823,1087271648200,1087291039034,0,1735
1087266559692,1087271537823,1087272208001,1087291039034,1,1735
1087299702223,1087304703979,1087304758932,1087328225148,0,1738
1087299702223,1087304703979,1087305267668,1087328225148,1,1738
1087333353763,1087338077295,1087338131947,1087357717407,0,1741
1087333353763,1087338077295,1087338748314,1087357717407,1,1741
1087366497464,1087371249362,1087371311609,1087391033275,0,1744
1087366497464,1087371249362,1087371928087,1087391033275,1,1744
1087399628759,1087404529743,1087404582282,1087428098542,0,1747
1087399628759,1087404529743,1087405036214,1087428098542,1,1747
1087433267754,1087438020499,1087438127721,1087457707941,0,1750
1087433267754,1087438020499,1087438653808,1087457707941,1,1750
1087466408791,1087471215821,1087471315508,1087491028828,0,1753
1087466408791,1087471215821,1087471943858,1087491028828,1,1753
1087499549203,1087504450015,1087504502914,1087528270566,0,1756
1087499549203,1087504450015,1087505132817,1087528270566,1,1756
1087532699060,1087537834902,1087537922627,1087557723351,0,1759
1087532699060,1087537834902,1087538552469,1087557723351,1,1759
1087566345907,1087571067353,1087571129630,1087591061611,0,1762
1087566345907,1087571067353,1087571726020,1087591061611,1,1762
1087599503986,1087604329039,1087604399542,1087628108493,0,1765
1087599503986,1087604329039,1087604892036,1087628108493,1,1765
1087632644078,1087637650598,1087637761736,1087657764069,0,1768
1087632644078,1087637650598,1087638370930,1087657764069,1,1768
1087666281817,1087670910360,1087670963329,1087694769994,0,1771
1087666281817,1087670910360,1087671570079,1087694769994,1,1771
1087699420973,1087704217832,1087704321977,1087728102493,0,1774
1087699420973,1087704217832,1087704917055,1087728102493,1,1774
1087732557788,1087737494997,1087737580047,1087757735146,0,1777
1087732557788,1087737494997,1087738092458,1087757735146,1,1777
1087765698651,1087770772162,1087770831303,1087794808468,0,1780
1087765698651,1087770772162,1087771435607,1087794808468,1,1780
1087799353016,1087804043967,1087804147872,1087824375087,0,1783
1087799353016,1087804043967,1087804705298,1087824375087,1,1783
1087832510685,1087837339917,1087837394930,1087857700382,0,1786
1087832510685,1087837339917,1087837992041,1087857700382,1,1786
1087865647602,1087870613886,1087870671624,1087894813699,0,1789
1087865647602,1087870613886,1087871273735,1087894813699,1,1789
1087899288915,1087903938160,1087904073704,1087924388684,0,1792
1087899288915,1087903938160,1087904554877,1087924388684,1,1792
1087932437426,1087937220023,1087937272903,1087961593482,0,1795
1087932437426,1087937220023,1087937868721,1087961593482,1,1795
1087965570524,1087970513769,1087970597487,1087994780288,0,1798
1087965570524,1087970513769,1087971207271,1087994780288,1,1798
1087998718034,1088003790313,1088003903275,1088024370441,0,1801
1087998718034,1088003790313,1088004456634,1088024370441,1,1801
1088032365729,1088037063310,1088037109197,1088050445524,0,1804
1088032365729,1088037063310,1088037614886,1088050445524,1,1804
1088065525220,1088070303606,1088070389498,1088091025871,0,1807
1088065525220,1088070303606,1088071014371,1088091025871,1,1807
1088098671843,1088103663376,1088103734089,1088128173903,0,1810
1088098671843,1088103663376,1088104209452,1088128173903,1,1810
1088132324887,1088136915845,1088137007858,1088157698463,0,1813
1088132324887,1088136915845,1088137460287,1088157698463,1,1813
1088165471690,1088170198530,1088170252612,1088183826606,0,1816
1088165471690,1088170198530,1088170846457,1088183826606,1,1816
1088198612933,1088203458313,1088203527583,1088224352179,0,1819
1088198612933,1088203458313,1088204068118,1088224352179,1,1819
1088231749939,1088236841487,1088236884518,1088261546088,0,1822
1088231749939,1088236841487,1088237775390,1088261546088,1,1822
1088265385238,1088270128260,1088270195536,1088283759902,0,1825
1088265385238,1088270128260,1088270735019,1088283759902,1,1825
1088298528564,1088303386369,1088303440210,1088317171099,0,1828
1088298528564,1088303386369,1088304046438,1088317171099,1,1828
1088331663240,1088336788008,1088336858921,1088357699487,0,1831
1088331663240,1088336788008,1088337361945,1088357699487,1,1831
1088365319645,1088369970705,1088370029726,1088391023791,0,1834
1088365319645,1088369970705,1088370623010,1088391023791,1,1834
1088398465950,1088403237701,1088403295269,1088417301264,0,1837
1088398465950,1088403237701,1088403842236,1088417301264,1,1837
1088431618173,1088436618100,1088436715152,1088457707824,0,1840
1088431618173,1088436618100,1088437267068,1088457707824,1,1840
1088464764702,1088469866531,1088470100300,1088483812784,0,1843
1088464764702,1088469866531,1088470709494,1088483812784,1,1843
1088498407156,1088503126083,1088503194762,1088524366690,0,1846
1088498407156,1088503126083,1088503784329,1088524366690,1,1846
1088531547212,1088536438414,1088536494750,1088561641330,0,1849
1088531547212,1088536438414,1088537101960,1088561641330,1,1849
1088564693960,1088569650817,1088569726469,1088591041707,0,1852
1088564693960,1088569650817,1088570297852,1088591041707,1,1852
1088598338161,1088602981683,1088603050392,1088628322358,0,1855
1088598338161,1088602981683,1088603644047,1088628322358,1,1855
1088631486811,1088636287893,1088636370638,1088657731281,0,1858
1088631486811,1088636287893,1088636933475,1088657731281,1,1858
1088664635584,1088669540882,1088669627665,1088694986084,0,1861
1088664635584,1088669540882,1088670201733,1088694986084,1,1861
1088697772535,1088702977597,1088703084067,1088717044697,0,1864
1088697772535,1088702977597,1088703637476,1088717044697,1,1864
1088731412533,1088736176756,1088736219386,1088750453389,0,1867
1088731412533,1088736176756,1088736811878,1088750453389,1,1867
1088764546494,1088769440165,1088769500097,1088783794494,0,1870
1088764546494,1088769440165,1088770100705,1088783794494,1,1870
1088797681935,1088802691040,1088802768646,1088817279168,0,1873
1088797681935,1088802691040,1088803402706,1088817279168,1,1873
1088831319391,1088836072291,1088836187327,1088850452448,0,1876
1088831319391,1088836072291,1088836739012,1088850452448,1,1876
1088864464452,1088869318277,1088869378069,1088883859437,0,1879
1088864464452,1088869318277,1088869970311,1088883859437,1,1879
1088897623058,1088902505133,1088902564364,1088917194801,0,1882
1088897623058,1088902505133,1088903019819,1088917194801,1,1882
1088931271804,1088935861055,1088935918604,1088950699614,0,1885
1088931271804,1088935861055,1088936489345,1088950699614,1,1885
1088964422221,1088969212971,1088969324530,1088983865159,0,1888
1088964422221,1088969212971,1088969928705,1088983865159,1,1888
1088997579436,1089002476510,1089002532996,1089017251950,0,1891
1088997579436,1089002476510,1089003136479,1089017251950,1,1891
1089030721465,1089035777931,1089035835669,1089050660011,0,1894
1089030721465,1089035777931,1089036438852,1089050660011,1,1894
1089064363728,1089069048634,1089069111402,1089083794348,0,1897
1089064363728,1089069048634,1089069695759,1089083794348,1,1897
1089097511412,1089102312664,1089102394949,1089117069779,0,1900
1089097511412,1089102312664,1089102899766,1089117069779,1,1900
1089130662259,1089135660391,1089135729952,1089150481307,0,1903
1089130662259,1089135660391,1089136355677,1089150481307,1,1903
1089164296239,1089168897251,1089168955771,1089183843671,0,1906
1089164296239,1089168897251,1089169562931,1089183843671,1,1906
1089197440771,1089202161872,1089202223298,1089217242325,0,1909
1089197440771,1089202161872,1089202831109,1089217242325,1,1909
1089230576693,1089235495974,1089235545808,1089250572609,0,1912
1089230576693,1089235495974,1089236158728,1089250572609,1,1912
1089263727570,1089268738424,1089268795802,1089291016199,0,1915
1089263727570,1089268738424,1089269399655,1089291016199,1,1915
1089297372793,1089302109185,1089302170199,1089317280037,0,1918
1089297372793,1089302109185,1089302761249,1089317280037,1,1918
1089330523656,1089335347346,1089335390568,1089350450752,0,1921
1089330523656,1089335347346,1089335988651,1089350450752,1,1921
1089363659170,1089368664076,1089368723127,1089391016000,0,1924
1089363659170,1089368664076,1089369285062,1089391016000,1,1924
1089397302178,1089401893591,1089401949246,1089428276463,0,1927
1089397302178,1089401893591,1089402542239,1089428276463,1,1927
1089430439888,1089435219909,1089435274722,1089457667071,0,1930
1089430439888,1089435219909,1089435866543,1089457667071,1,1930
1089463586020,1089468455926,1089468502073,1089494905383,0,1933
1089463586020,1089468455926,1089469109032,1089494905383,1,1933
1089496742443,1089501764981,1089501817209,1089524344192,0,1936
1089496742443,1089501764981,1089502414761,1089524344192,1,1936
1089530390058,1089535104012,1089535159196,1089550607308,0,1939
1089530390058,1089535104012,1089535761697,1089550607308,1,1939
1089563521808,1089568314873,1089568369335,1089590986928,0,1942
1089563521808,1089568314873,1089568963330,1089590986928,1,1942
1089596660234,1089601623607,1089601688719,1089617114640,0,1945
1089596660234,1089601623607,1089602292523,1089617114640,1,1945
1089630305970,1089634941950,1089635024755,1089650363011,0,1948
1089630305970,1089634941950,1089635645220,1089650363011,1,1948
1089663437211,1089668216319,1089668263017,1089683837366,0,1951
1089663437211,1089668216319,1089668817919,1089683837366,1,1951
1089696579899,1089701516417,1089701563225,1089724312936,0,1954
1089696579899,1089701516417,1089702169283,1089724312936,1,1954
1089729731381,1089734828999,1089734877410,1089750497375,0,1957
1089729731381,1089734828999,1089735482385,1089750497375,1,1957
1089763375935,1089768096666,1089768142191,1089783801190,0,1960
1089763375935,1089768096666,1089768736207,1089783801190,1,1960
1089796516209,1089801367830,1089801417583,1089817282618,0,1963
1089796516209,1089801367830,1089801997412,1089817282618,1,1963
1089829675417,1089834647339,1089834689238,1089850459024,0,1966
1089829675417,1089834647339,1089835293592,1089850459024,1,1966
1089863315768,1089867956374,1089868025674,1089883885119,0,1969
1089863315768,1089867956374,1089868622344,1089883885119,1,1969
1089896445270,1089901466857,1089901519386,1089917164007,0,1972
1089896445270,1089901466857,1089902073676,1089917164007,1,1972
1089929597880,1089934523658,1089934582098,1089950622673,0,1975
1089929597880,1089934523658,1089935224254,1089950622673,1,1975
1089962753121,1089967805642,1089967850837,1089983796454,0,1978
1089962753121,1089967805642,1089968402192,1089983796454,1,1978
1089996391318,1090001093557,1090001143401,1090017244880,0,1981
1089996391318,1090001093557,1090001735222,1090017244880,1,1981
1090029534867,1090034359722,1090034418602,1090050565968,0,1984
1090029534867,1090034359722,1090035022376,1090050565968,1,1984
1090062671531,1090067709914,1090067762172,1090083762732,0,1987
1090062671531,1090067709914,1090068664937,1090083762732,1,1987
1090096321050,1090100960319,1090101014080,1090117124095,0,1990
1090096321050,1090100960319,1090101585332,1090117124095,1,1990
1090129455823,1090134269193,1090134325389,1090150364851,0,1993
1090129455823,1090134269193,1090134918382,1090150364851,1,1993
1090162611047,1090167540808,1090167583859,1090183786698,0,1996
1090162611047,1090167540808,1090168182813,1090183786698,1,1996
1090195748723,1090200818373,1090200863518,1090217040018,0,1999
1090195748723,1090200818373,1090201411707,1090217040018,1,1999
1090229380611,1090234117349,1090234174958,1090250342982,0,2002
1090229380611,1090234117349,1090234766328,1090250342982,1,2002
1090262521795,1090267402810,1090267448676,1090283778634,0,2005
1090262521795,1090267402810,1090268050596,1090283778634,1,2005
1090295683102,1090300693851,1090300741270,1090317048165,0,2008
1090295683102,1090300693851,1090301326358,1090317048165,1,2008
1090329338525,1090333985904,1090334057749,1090350455444,0,2011
1090329338525,1090333985904,1090334655902,1090350455444,1,2011
1090362487147,1090367294157,1090367338931,1090383927715,0,2014
1090362487147,1090367294157,1090367930853,1090383927715,1,2014
1090395623599,1090400553158,1090400601960,1090417095335,0,2017
1090395623599,1090400553158,1090401152674,1090417095335,1,2017
1090429271270,1090433900044,1090433946862,1090450470674,0,2020
1090429271270,1090433900044,1090434567397,1090450470674,1,2020
1090462419644,1090467249685,1090467299218,1090483770141,0,2023
1090462419644,1090467249685,1090467892883,1090483770141,1,2023
1090495560456,1090500436831,1090500487216,1090517250788,0,2026
1090495560456,1090500436831,1090501092542,1090517250788,1,2026
1090528708192,1090533980346,1090534046550,1090550602453,0,2029
1090528708192,1090533980346,1090534559123,1090550602453,1,2029
1090562357324,1090567112849,1090567166761,1090583728835,0,2032
1090562357324,1090567112849,1090567726762,1090583728835,1,2032
1090595497867,1090600343477,1090600395926,1090617114714,0,2035
1090595497867,1090600343477,1090600992987,1090617114714,1,2035
1090628644638,1090633668803,1090633743773,1090650446852,0,2038
1090628644638,1090633668803,1090634301881,1090650446852,1,2038
1090662301960,1090666902376,1090666953361,1090683875461,0,2041
1090662301960,1090666902376,1090667563066,1090683875461,1,2041
1090695436786,1090700398802,1090700456030,1090717092513,0,2044
1090695436786,1090700398802,1090700984242,1090717092513,1,2044
1090728574253,1090733600977,1090733665167,1090750468344,0,2047
1090728574253,1090733600977,1090734273108,1090750468344,1,2047
1090761728300,1090766756964,1090766812939,1090783960122,0,2050
1090761728300,1090766756964,1090767422724,1090783960122,1,2050
1090795393685,1090800201153,1090800420635,1090817064302,0,2053
1090795393685,1090800201153,1090800961059,1090817064302,1,2053
1090828527516,1090833405792,1090833466876,1090850288888,0,2056
1090828527516,1090833405792,1090834070970,1090850288888,1,2056
1090861674709,1090866758769,1090866816788,1090883743166,0,2059
1090861674709,1090866758769,1090867444196,1090883743166,1,2059
1090895310224,1090899971994,1090900041324,1090917268306,0,2062
1090895310224,1090899971994,1090900595625,1090917268306,1,2062
1090928460692,1090933285307,1090933381517,1090950473065,0,2065
1090928460692,1090933285307,1090933980772,1090950473065,1,2065
1090961592160,1090966652280,1090966736168,1090983735633,0,2068
1090961592160,1090966652280,1090967357815,1090983735633,1,2068
1090994742759,1090999844366,1090999896393,1091017275741,0,2071
1090994742759,1090999844366,1091000518411,1091017275741,1,2071
1091028376938,1091033151888,1091033231607,1091050622117,0,2074
1091028376938,1091033151888,1091033792651,1091050622117,1,2074
1091061509891,1091066614671,1091066719578,1091083779817,0,2077
1091061509891,1091066614671,1091067326638,1091083779817,1,2077
1091094655196,1091099820813,1091099885985,1091113184352,0,2080
1091094655196,1091099820813,1091100489899,1091113184352,1,2080
1091128320055,1091133414432,1091133543144,1091150507012,0,2083
1091128320055,1091133414432,1091133997126,1091150507012,1,2083
1091161470843,1091166280215,1091166392355,1091183773847,0,2086
1091161470843,1091166280215,1091167009183,1091183773847,1,2086
1091194624095,1091199661836,1091199757365,1091217089475,0,2089
1091194624095,1091199661836,1091200361770,1091217089475,1,2089
1091227761788,1091232799779,1091232890450,1091250472869,0,2092
1091227761788,1091232799779,1091233500976,1091250472869,1,2092
1091261404437,1091266297178,1091266368822,1091283983753,0,2095
1091261404437,1091266297178,1091266962176,1091283983753,1,2095
1091294550354,1091299540419,1091299629356,1091317161491,0,2098
1091294550354,1091299540419,1091300196150,1091317161491,1,2098
1091327692384,1091332777479,1091332863070,1091350421955,0,2101
1091327692384,1091332777479,1091333510174,1091350421955,1,2101
1091361340831,1091366163929,1091366254990,1091383907140,0,2104
1091361340831,1091366163929,1091366863803,1091383907140,1,2104
1091394488615,1091399632073,1091399702885,1091417304932,0,2107
1091394488615,1091399632073,1091400218734,1091417304932,1,2107
1091427622652,1091432628480,1091432724280,1091450465328,0,2110
1091427622652,1091432628480,1091433299089,1091450465328,1,2110
1091460759610,1091465922347,1091466023817,1091483811542,0,2113
1091460759610,1091465922347,1091466628663,1091483811542,1,2113
1091494416069,1091499139820,1091499251119,1091517280678,0,2116
1091494416069,1091499139820,1091499859371,1091517280678,1,2116
1091527545002,1091532559863,1091532649842,1091550671847,0,2119
1091527545002,1091532559863,1091533264366,1091550671847,1,2119
1091560686464,1091566170574,1091566315937,1091583844445,0,2122
1091560686464,1091566170574,1091566784657,1091583844445,1,2122
1091594326036,1091599107971,1091599196548,1091617193145,0,2125
1091594326036,1091599107971,1091599797015,1091617193145,1,2125
1091627491585,1091632636047,1091632890796,1091650589564,0,2128
1091627491585,1091632636047,1091633478830,1091650589564,1,2128
1091660627838,1091665725770,1091665922520,1091690993979,0,2131
1091660627838,1091665725770,1091666503501,1091690993979,1,2131
1091694276648,1091698890474,1091699129313,1091728123427,0,2134
1091694276648,1091698890474,1091699624462,1091728123427,1,2134
1091727438204,1091732240256,1091732412098,1091750371556,0,2137
1091727438204,1091732240256,1091732934920,1091750371556,1,2137
1091760579409,1091765456216,1091765554200,1091783916984,0,2140
1091760579409,1091765456216,1091766186687,1091783916984,1,2140
1091793712497,1091798893301,1091798999170,1091817101305,0,2143
1091793712497,1091798893301,1091799617881,1091817101305,1,2143
1091827360655,1091832118007,1091832216703,1091850422763,0,2146
1091827360655,1091832118007,1091832819254,1091850422763,1,2146
1091860489313,1091865389061,1091865479270,1091883919490,0,2149
1091860489313,1091865389061,1091866041205,1091883919490,1,2149
1091893629381,1091898955609,1091899078600,1091917311882,0,2152
1091893629381,1091898955609,1091899646637,1091917311882,1,2152
1091927276423,1091932113410,1091932220361,1091950544754,0,2155
1091927276423,1091932113410,1091932841267,1091950544754,1,2155
1091960428839,1091965427585,1091965520159,1091983954027,0,2158
1091960428839,1091965427585,1091966136275,1091983954027,1,2158
1091993579875,1091998616654,1091998704660,1092017287016,0,2161
1091993579875,1091998616654,1091999284147,1092017287016,1,2161
1092026743073,1092031777741,1092031858784,1092050638160,0,2164
1092026743073,1092031777741,1092032447659,1092050638160,1,2164
1092060372430,1092065141419,1092065229224,1092083844582,0,2167
1092060372430,1092065141419,1092065838447,1092083844582,1,2167
1092093530263,1092098515987,1092098612027,1092117216856,0,2170
1092093530263,1092098515987,1092099231700,1092117216856,1,2170
1092126661205,1092131721247,1092131841062,1092150706490,0,2173
1092126661205,1092131721247,1092132481614,1092150706490,1,2173
1092160304215,1092164984095,1092165070908,1092183787477,0,2176
1092160304215,1092164984095,1092165658591,1092183787477,1,2176
1092193458604,1092198222637,1092198317636,1092217052899,0,2179
1092193458604,1092198222637,1092198920568,1092217052899,1,2179
1092226610613,1092231499311,1092231597856,1092250535881,0,2182
1092226610613,1092231499311,1092232224082,1092250535881,1,2182
1092259747458,1092264904757,1092265035182,1092283988796,0,2185
1092259747458,1092264904757,1092265649135,1092283988796,1,2185
1092293387370,1092298118253,1092298189316,1092317150153,0,2188
1092293387370,1092298118253,1092298789803,1092317150153,1,2188
1092326531738,1092331340244,1092331415786,1092350470880,0,2191
1092326531738,1092331340244,1092331989233,1092350470880,1,2191
1092359666287,1092364797026,1092364889199,1092384016690,0,2194
1092359666287,1092364797026,1092365508232,1092384016690,1,2194
1092393298332,1092398068240,1092398179128,1092417125709,0,2197
1092393298332,1092398068240,1092398740142,1092417125709,1,2197
1092426431898,1092431241410,1092431320218,1092450411350,0,2200
1092426431898,1092431241410,1092431918181,1092450411350,1,2200
1092459582953,1092464651635,1092464748396,1092483934256,0,2203
1092459582953,1092464651635,1092465711715,1092483934256,1,2203
1092492721026,1092497846916,1092497929411,1092517310718,0,2206
1092492721026,1092497846916,1092498542011,1092517310718,1,2206
